video_id,comment_id,parent_id,author,author_channel_id,text,like_count,reply_count,is_favorited,is_pinned,timestamp
krsBRQbOPQ4,Ugx6WMdAfYajInc6O1p4AaABAg,root,@JuanMatthew-i7n,UCmpZ0_J4pRKDG3fV3vYNl1A,I'm Indonesian myself,0,0,False,False,1784419200
krsBRQbOPQ4,UgzYFe6rU6pC8Hd2p9F4AaABAg,root,@KalibunderJampangkulon,UCeT5WshExTO39MkVkmjMlgg,Dono sauris,0,0,False,False,1784419200
krsBRQbOPQ4,Ugx6WHON86gQksWGm014AaABAg,root,@Thailand5283,UCwec_wcGUQofnEKKlkEESEg,"It's probably more likely to be a $1 million tree hollow, where's the panda? Where's the land? This isn't before, this is a tree hollow in the  of the water. But the $50 million trip to the North Pole, the most suitable time would be when...polar express  Coming to the North Pole, it will become toxic. It will only cost 50 million dollars, but it will become 100 trillion ...The train can still run on water because it's not an ordinary train, it's a magical train, but the driver is incredibly skilled, like a professional train driver.",0,0,False,False,1784419200
krsBRQbOPQ4,Ugy1YAPsVOcMP3Tty4d4AaABAg,root,@AntonioSierra-t1v8n,UC6YyTDsabUWzj1pth0TV3uw,Andrea.    Juliejh,0,0,False,False,1784419200
krsBRQbOPQ4,Ugw4ZfnNvCBbbbRk72V4AaABAg,root,@AntonioSierra-t1v8n,UC6YyTDsabUWzj1pth0TV3uw,Beast.       Files.    😂🎉   677,0,0,False,False,1784419200
krsBRQbOPQ4,UgxkkfFIvoNgYs8hU014AaABAg,root,@TheoLimagames,UCqauFcYqH_yEktHO4l2qCtw,:hand-pink-waving::hand-pink-waving::face-blue-smiling::face-blue-smiling::face-blue-smiling::face-blue-smiling::face-blue-smiling::face-blue-smiling:,0,0,False,False,1784419200
krsBRQbOPQ4,UgytsaARxv1w3nziXZ54AaABAg,root,@ILOVEFUTBOL0287,UC3wk7FrW-45NofL8Y50enNQ,5:10 that scream was so funny,0,0,False,False,1784419200
krsBRQbOPQ4,UgwKIHIVnGPLXDV71vV4AaABAg,root,@CarlosMendez-o8z,UC5K1nhYghTu6I7wZKtFVMkw,Mrbeast compra neverland 😊,0,0,False,False,1784419200
krsBRQbOPQ4,UgzWo9VISSgS3RZs7gt4AaABAg,root,@JaredMuro-p1n,UC8XchHxcubo-80A9eV6hpIw,Los videos de antes eran mas cortos y mas buenos,1,0,False,False,1784419200
krsBRQbOPQ4,UgxpTAcRdJ0pULBaA8x4AaABAg,root,@violetarios9651,UCQKTiuECpkdwnoWvdjd9_pQ,Falto la de jeffre eptain,0,0,False,False,1784419200
krsBRQbOPQ4,Ugy4zGp_4KIDbJpxD0R4AaABAg,root,@AK47-v4r,UCKJBOykeOeEUR8eJyyQ2T7g,I’ve been to the last one it’s coco cay from Royal Caribbean,0,0,False,False,1784419200
krsBRQbOPQ4,Ugw8pog_-9rH6eA1tld4AaABAg,root,@wenxinEstela,UCtian6kyiZHWlonUL9NNLtg,le vo❤,1,0,False,False,1784419200
krsBRQbOPQ4,Ugz1rYxB4oPPQsyusiV4AaABAg,root,@chisawaves,UC6JD19wCHE4m9upkM0ip13A,Necker island? 8:26,0,0,False,False,1784419200
krsBRQbOPQ4,UgxrvLZYa5EfFh-kaJZ4AaABAg,root,@pattmahomies2,UCcHA2I2nZxYzMChX71neZyw,I rode on the tall one,0,0,False,False,1784419200
krsBRQbOPQ4,Ugx1psElVXHyyLpCUXd4AaABAg,root,@pattmahomies2,UCcHA2I2nZxYzMChX71neZyw,"Last island is coco cay, royal Caribbean’s island. Where their ships visit",0,0,False,False,1784419200
krsBRQbOPQ4,UgzXR0035CvfpJFCmT94AaABAg,root,@ياسمينعلينافع,UCylxt9Ky7fNadMJgzOBjstA,ا نا بحبكم ❤❤❤❤❤🎉🎉🎉,0,0,False,False,1784419200
krsBRQbOPQ4,Ugweh0W0AsAri6LEzaR4AaABAg,root,@MilomemeIndonesia,UC0WbXWhWbP14P2Fl_W-lfDg,6:46 🗿🗿🗿,0,0,False,False,1784332800
krsBRQbOPQ4,UgwEAXhdjzrukkKlKZ14AaABAg,root,@umit-h5r8u,UC3UgxgQz43MhtYHWsvXiv7g,It all makes sense now,5,0,False,False,1784332800
krsBRQbOPQ4,UgwLyFh58HzXeV4MU7R4AaABAg,root,@نايفالراشدي-م2و,UCrhV5JtmBH46QhFPKeO3YbA,أعطيني فقط 30الف دولار اقسم انك سوف تحل كل مشاكلي,0,0,False,False,1784332800
krsBRQbOPQ4,UgygATAIgKS8-9IpjL54AaABAg,root,@OsmanMetdiyev,UCLLQrNCg9LdMOggi8IkxFfw,11;46 0:14,0,0,False,False,1784332800
krsBRQbOPQ4,UgyjTE1GegvqNyurk8t4AaABAg,root,@mcc-emac8437,UCHB9zKbm_Zujs_sookJ4XxA,Where is Saint Martin island?,0,0,False,False,1784332800
krsBRQbOPQ4,UgwgIChbT6sKRPRiash4AaABAg,root,@crownplays1989,UCw3NmZZ_KbGJ0LqjgRkxljQ,There is so many things in this video that make me angry😭,0,0,False,False,1784332800
krsBRQbOPQ4,Ugx7su5HCAXpHwgxXOV4AaABAg,root,@DerhasarDaimari-k4s,UCI5AbYaPYnez2EclUrTWMbg,Amazing❤,0,0,False,False,1784332800
krsBRQbOPQ4,UgzwhxRt4J0marTj_5R4AaABAg,root,@AliNabil-g9i,UCFgnLeMbpH8OwxD_8qRNRnw,Dinosaurus😂,0,0,False,False,1784332800
krsBRQbOPQ4,UgwnNqHnZPggJhZgwiR4AaABAg,root,@SukhdeepSingh-mi2be,UCziG3jXRoN4eq651KbsymwQ,Jimmy bro plz contact me help me brother nice video,0,0,False,False,1784332800
krsBRQbOPQ4,UgxGESvWF2psUWUxIUR4AaABAg,root,@rizqalfateh4313,UCGXFjh1hmITHPU5IZ1lR8iA,"Hi Mrbeast, I'm Rizq, I saw you blew up the $1 island but I know you didn't blow that up for real, so please can you sell that $1 island to me? I am subscribed!",0,0,False,False,1784332800
krsBRQbOPQ4,UgybBb2Ad1BG9v5qXaZ4AaABAg,root,@MHANZLA-o6m,UCA-sauppOcVyl5srrDfAGXw,Fwd: Thanks for your report to YouTube,1,0,False,False,1784332800
krsBRQbOPQ4,UgyqfAt_ySGEnOwAWVJ4AaABAg,root,@мемгай,UC6L1n1Djy21QyrZrV7_aijA,Can I have 1000$ dollars?,0,0,False,False,1784332800
krsBRQbOPQ4,UgxLFZI6BAR0eIwc0Ex4AaABAg,root,@YuvixPlays,UCjOMP9FoYrOJPAUPgxFWH-A,I was in coco cay (the last one) and the only way you can get there is by going on a royal caribbean cruise ‏‪by the way this island is insane,0,0,False,False,1784332800
krsBRQbOPQ4,Ugw4_qZkkb7rLzxqqhJ4AaABAg,root,@Josue-Yt-66,UC3W4TMZEOd5praPPH2-YqqQ,Klingon,0,0,False,False,1784332800
krsBRQbOPQ4,Ugx-ymhNspv9OgRAsl54AaABAg,root,@AndreIrizarry,UCPIbvhlXb6OgdCGsyOqKEKw,Bruh 9:03,0,0,False,False,1784332800
krsBRQbOPQ4,UgzFmsszV6r8iotzwLh4AaABAg,root,@hazir-q5v,UCglb_7sUO08snXd6M0vuLWQ,❤❤❤❤,0,0,False,False,1784332800
krsBRQbOPQ4,UgxVB6zyi5Q-qmRaR294AaABAg,root,@RosemaryZuhairAnimationStudios,UCmjVcKTD93Nr8cbIcG5r4mA,Huh?,0,0,False,False,1784332800
krsBRQbOPQ4,UgzeiOzvsCtN2lN_A7Z4AaABAg,root,@TamaraBabcock,UCDXIjKhaoyABc4sIJCFJZ3Q,where's chandler?,0,0,False,False,1784332800
krsBRQbOPQ4,Ugx8SD2d7Hiu5F6oCFV4AaABAg,root,@rayyanmohammad8173,UCcl96iQ6ZgDdanSufZspoew,boleh aku yang balik “mangga”🤣🤣,0,0,False,False,1784332800
krsBRQbOPQ4,UgyL25RDt4QAut1T2Op4AaABAg,root,@WilberAlarcon-j2q6s,UCIL_ViByY_HFAeBU7uybLGw,I watch Mr beast when he star getting famous,0,0,False,False,1784332800
krsBRQbOPQ4,Ugwpe479kSeR5BG9Pl94AaABAg,root,@MathyasBlanca-g9y,UCqsMLNfAChl95vv8Gp8oSWQ,13:49 no sped english,0,0,False,False,1784332800
krsBRQbOPQ4,UgxuSdRHzkoMg5b4KfZ4AaABAg,root,@AryanChauhan-h9i,UCXNUlvNd0aOYcJBTjuMdjWw,5:56 best line,0,0,False,False,1784246400
krsBRQbOPQ4,UgxtSNVEa1SoRdRFscl4AaABAg,root,@MajidSama-q7m,UCdpcCwXOJxp-9OSO5YQj6GQ,😂❤❤😮😂,0,0,False,False,1784246400
krsBRQbOPQ4,UgzfoHxv0t5NhczntLF4AaABAg,root,@PasriyantoKelvin,UCwSohoUTsISGVXQedOmwcgA,😅,0,0,False,False,1784246400
krsBRQbOPQ4,Ugw3oLNYwhY_Pey_bth4AaABAg,root,@cokol-s9t,UCCzApJCFBeTmbOwSBLsDC0Q,Дядя Эпштейн где 😡,0,0,False,False,1784246400
tnTPaLOaHz8,Ugwf2yFXWKUHSqq0V9B4AaABAg,root,@MrBeast,UCX6OQ3DkcsbYNE6H8uQQuVA,make sure to buy feastables at your local grocery store #FeastablesPartner,168000,25,False,True,1721433600
tnTPaLOaHz8,Ugwf2yFXWKUHSqq0V9B4AaABAg.9xpRFwaqtlA9xpRZMWpFaO,Ugwf2yFXWKUHSqq0V9B4AaABAg,@Mhathir,UCuEjGcdRspXNdo1De1h6Fow,But my groceries Jimmy,41,0,False,False,1721433600
tnTPaLOaHz8,Ugwf2yFXWKUHSqq0V9B4AaABAg.9xpRFwaqtlA9xpRhUZ2VWc,Ugwf2yFXWKUHSqq0V9B4AaABAg,@Aydenstorm11,UCyLJOHYOVw7_FnkW1IIX3Pg,FEASTABLES,18,0,False,False,1721433600
tnTPaLOaHz8,Ugwf2yFXWKUHSqq0V9B4AaABAg.9xpRFwaqtlA9xpRSa4hsj-,Ugwf2yFXWKUHSqq0V9B4AaABAg,@UnemployedWaffle,UC_6CgKsyoE_Rg6276hSemxQ,OMG,10,0,False,False,1721433600
tnTPaLOaHz8,Ugwf2yFXWKUHSqq0V9B4AaABAg.9xpRFwaqtlA9xpR_xqGyMu,Ugwf2yFXWKUHSqq0V9B4AaABAg,@KBTrickshots,UCAjW3k3i_j01oWoOMY9MTiw,Bet,8,0,False,False,1721433600
tnTPaLOaHz8,Ugwf2yFXWKUHSqq0V9B4AaABAg.9xpRFwaqtlA9xpRYWhxfnF,Ugwf2yFXWKUHSqq0V9B4AaABAg,@GdShowcases-pe9np,UCoEtYhLxpjdKU2qg7-3KeWA,tyty,6,0,False,False,1721433600
tnTPaLOaHz8,Ugwf2yFXWKUHSqq0V9B4AaABAg.9xpRFwaqtlA9xpRS8npYRw,Ugwf2yFXWKUHSqq0V9B4AaABAg,@bleep_1257,UCmKeUgV2i9bhcBN_iXidnJw,Ok,5,0,False,False,1721433600
tnTPaLOaHz8,Ugwf2yFXWKUHSqq0V9B4AaABAg.9xpRFwaqtlA9xpRTYSfcuS,Ugwf2yFXWKUHSqq0V9B4AaABAg,@cakeboy.,UCEcxLNLBFijr9TIuiId6Qfg,Ok,5,0,False,False,1721433600
tnTPaLOaHz8,Ugwf2yFXWKUHSqq0V9B4AaABAg.9xpRFwaqtlA9xpRiqNCV5q,Ugwf2yFXWKUHSqq0V9B4AaABAg,@jjjjjjse,UCb6ZqKiDC2NWahsyi3LCE7A,ok,5,0,False,False,1721433600
tnTPaLOaHz8,Ugwf2yFXWKUHSqq0V9B4AaABAg.9xpRFwaqtlA9xpRWQEjc0n,Ugwf2yFXWKUHSqq0V9B4AaABAg,@GLUBSCHI,UCED9JCex5BUGj8tmqGNTW2w,Damn my comment got removed,4,0,False,False,1721433600
tnTPaLOaHz8,Ugwf2yFXWKUHSqq0V9B4AaABAg.9xpRFwaqtlA9xpR_SsWJv8,Ugwf2yFXWKUHSqq0V9B4AaABAg,@MaxwellChan0,UC86A2WNcSvq_v4G95xy5UtQ,Yessir,4,0,False,False,1721433600
tnTPaLOaHz8,Ugwf2yFXWKUHSqq0V9B4AaABAg.9xpRFwaqtlA9xpRiOYkT7A,Ugwf2yFXWKUHSqq0V9B4AaABAg,@A29F,UCtfFU2s8FZxq89M6HjiDDXw,Ok,4,0,False,False,1721433600
tnTPaLOaHz8,Ugwf2yFXWKUHSqq0V9B4AaABAg.9xpRFwaqtlA9xpRifx9P8i,Ugwf2yFXWKUHSqq0V9B4AaABAg,@yoe_unnie,UCKARA33Px_yKbcC9ixQ26NQ,yess,4,0,False,False,1721433600
tnTPaLOaHz8,Ugwf2yFXWKUHSqq0V9B4AaABAg.9xpRFwaqtlA9yxh_QJ8CgF,Ugwf2yFXWKUHSqq0V9B4AaABAg,@user-be7qz9bh3k,UCSLru8J_RqfAulS51ITxU5w,I’m a Mr. lion,4,0,False,False,1721433600
tnTPaLOaHz8,Ugwf2yFXWKUHSqq0V9B4AaABAg.9xpRFwaqtlA9zfI-JwpFAs,Ugwf2yFXWKUHSqq0V9B4AaABAg,@sathishsadagopan6893,UCT1rwudMnFVEbzQxJNa08-A,Yessir,4,0,False,False,1721433600
tnTPaLOaHz8,Ugwf2yFXWKUHSqq0V9B4AaABAg.9xpRFwaqtlAADRlM5kGTsh,Ugwf2yFXWKUHSqq0V9B4AaABAg,@AntoniFurdyna,UCy8OvEalMlfcIqE2nJr1Erw,1:29 Three Televisions.,4,0,False,False,1752969600
tnTPaLOaHz8,Ugwf2yFXWKUHSqq0V9B4AaABAg.9xpRFwaqtlA9xpRR0vJR3I,Ugwf2yFXWKUHSqq0V9B4AaABAg,@MastardMan,UCIoV3ThSJJ6509uVjuyKmmA,Ok,3,0,False,False,1721433600
tnTPaLOaHz8,Ugwf2yFXWKUHSqq0V9B4AaABAg.9xpRFwaqtlA9xpRSgCGQbh,Ugwf2yFXWKUHSqq0V9B4AaABAg,@doolkid321,UCXS6McV2mpDik3QmAMkm7_g,Ok mr beast❤,3,0,False,False,1721433600
tnTPaLOaHz8,Ugwf2yFXWKUHSqq0V9B4AaABAg.9xpRFwaqtlA9xpRSspXnc0,Ugwf2yFXWKUHSqq0V9B4AaABAg,@Gamer_Is_Cool_Bros_old,UC0M9etY6fWcSj_gfJJRuf9g,Alright,3,0,False,False,1721433600
tnTPaLOaHz8,Ugwf2yFXWKUHSqq0V9B4AaABAg.9xpRFwaqtlA9xpRUCkj8jW,Ugwf2yFXWKUHSqq0V9B4AaABAg,@canoncu7906,UCpgEDKf6YCjNpXVlgY0AKLQ,ok,3,0,False,False,1721433600
tnTPaLOaHz8,Ugwf2yFXWKUHSqq0V9B4AaABAg.9xpRFwaqtlAA-Ms34BYio5,Ugwf2yFXWKUHSqq0V9B4AaABAg,@이라-o3w,UCtrJnEAlNIfBJFKrThBwH8w,한국출신 내가가면 그누구보다 오래 버틸 자신있다 나를불러줘요,3,0,False,False,1721433600
tnTPaLOaHz8,Ugwf2yFXWKUHSqq0V9B4AaABAg.9xpRFwaqtlA9xpRTz0ivp-,Ugwf2yFXWKUHSqq0V9B4AaABAg,@ASAHald,UCmIysczDF6077XGPF5rhKUQ,Plz help,25,0,False,False,1721433600
tnTPaLOaHz8,Ugwf2yFXWKUHSqq0V9B4AaABAg.9xpRFwaqtlA9xpRT5C5TUE,Ugwf2yFXWKUHSqq0V9B4AaABAg,@Freefirediamondspls,UC6JOZa9Cr3F_FZybjxRqnYA,OMH GGGG PLS SHOUT OUTTT,24,0,False,False,1721433600
tnTPaLOaHz8,Ugwf2yFXWKUHSqq0V9B4AaABAg.9xpRFwaqtlA9xpRLm2VM_8,Ugwf2yFXWKUHSqq0V9B4AaABAg,@anasheylasianicamposcerver3123,UC1xWSXMLUqQNBYldVv3jlRQ,YO NECESITO ESTE RETO,22,0,False,False,1721433600
tnTPaLOaHz8,Ugwf2yFXWKUHSqq0V9B4AaABAg.9xpRFwaqtlA9xpRSS0m2V4,Ugwf2yFXWKUHSqq0V9B4AaABAg,@Matrodoge,UCG0Wj3le0MSymjtXhz8iVPA,OK,22,0,False,False,1721433600
tnTPaLOaHz8,Ugwf2yFXWKUHSqq0V9B4AaABAg.9xpRFwaqtlA9xpRRloMtku,Ugwf2yFXWKUHSqq0V9B4AaABAg,@JCLJCL9,UCVXKEwrF-0JA0dQq_Jmk0AA,MR BEAST HELLO,2,0,False,False,1721433600
tnTPaLOaHz8,Ugyk7KN0kXuXNuQhiN94AaABAg,root,@PravaSah-p1r,UChN28a4_qSfwkPeDySNYuqg,Hello I am from Nepal. I wanted to do survival challenge video in your video.Hope the day is very soon,0,0,False,False,1784466000
tnTPaLOaHz8,Ugw0DKLIl7TcZM0cK9R4AaABAg,root,@PeerMuhmmad-rc5id,UCubOruq8X14W8q-It4IQeww,Mera naam jabir ali hai,0,0,False,False,1784462400
tnTPaLOaHz8,UgyBz71u7d45rk-cecJ4AaABAg,root,@PeerMuhmmad-rc5id,UCubOruq8X14W8q-It4IQeww,Mr. Beast sir mujhe bhi bula li jiye,0,0,False,False,1784462400
tnTPaLOaHz8,UgyIQBS_Msq-05MdUit4AaABAg,root,@MD.SabbirHossain605,UCFze7VSGoko6HnEScIccUtQ,MrBeast is best ❤🇧🇩,0,0,False,False,1784451600
tnTPaLOaHz8,UgxgrcNlZ_ZCHZGVzql4AaABAg,root,@EshitaSahu-w6r,UCR05D6gruu37UCAEMpfHiRA,I am subscribe you please give me a gift,0,0,False,False,1784451600
tnTPaLOaHz8,Ugx7-o8Hj5NqGmflGAF4AaABAg,root,@SabinaBibi-f4m,UCElvVw1v1zbgZ8jKTBBgAhw,815,0,0,False,False,1784430000
tnTPaLOaHz8,Ugx_NfKqHzl0dPkwILB4AaABAg,root,@MarkAndry-g1y,UCQ04ZR10O66qNz9iP-rQs8Q,"💚Islam is the final religion revealed by God to guide humanity. It is the faith that God has chosen for all people until the end of time. God sent Prophet Muhammad (peace be upon him) as the last of all prophets and messengers, and no prophet will come after him.

The Holy Qur'an is the word of God, revealed to Prophet Muhammad (peace be upon him). It is the final divine scripture, preserved from alteration, guiding people to truth, righteousness, the worship of God alone, justice, mercy, and good moral character.

God says:

«“Muhammad is not the father of any of your men, but he is the Messenger of Allah and the Seal of the Prophets.” (Qur'an 33:40)»

And He also says:

«“Indeed, the religion in the sight of Allah is Islam.” (Qur'an 3:19)»",0,0,False,False,1784415600
tnTPaLOaHz8,Ugwbij9vMyajeYb1cUh4AaABAg,root,@MohammedMohammedMohammedMo-o4g,UCfv5vlKGt04CgfB4w48jdSg,❤❤❤❤❤ رائع بالتوفيق مرحبا ❤❤❤❤,0,0,False,False,1784404800
tnTPaLOaHz8,UgzCvKH5808NY6p5GSx4AaABAg,root,@Maddoxggg,UCvjF4qfnmjVh2jnORQdaUQQ,chuzz,0,0,False,False,1784404800
tnTPaLOaHz8,UgyEABGOQlZ8WZ7QBex4AaABAg,root,@agurechik334,UCIpszD8xKZMdsh_ebYgX70A,я бы продержался 50 дней минимум если б электричество работало чтобы питататься не только чипсами и все да даже полгода год может быть мр бист возьми пж на такое видео,0,0,False,False,1784401200
tnTPaLOaHz8,UgzUSxqh1Jlttq28N1R4AaABAg,root,@Liaza-l3x9v,UCxILseQJi3gV9GLrwtdsxVg,Can we get some . I am l Zimbabwean guys,0,0,False,False,1784401200
tnTPaLOaHz8,Ugx1_5WNa9O1un0oHEN4AaABAg,root,@neeloferasif2226,UCquxZG4vy5cuU9wC2M61wmA,Please take me in your video I am in India,0,0,False,False,1784397600
tnTPaLOaHz8,Ugy3IzR_emrtJO950uR4AaABAg,root,@rishukumar9046,UCTbJYeL9Yz6uRAHKqAgtN_Q,Please talk about Sonam wangchuk sir😢,0,0,False,False,1784394000
tnTPaLOaHz8,Ugxwc8g9IULkUdPweNl4AaABAg,root,@curiosity336,UCdNQ5J-uPc1EHSa9nu4bZuw,I am here😂😂😂,0,0,False,False,1784394000
tnTPaLOaHz8,UgxI0cAS4f4kcPruOTN4AaABAg,root,@sotugnoMondol,UCTEZq58Rnc1wPRn2rsWnWsQ,Hlw sir . I am from Bangladesh 🇧🇩..i am your big fan . I want to join your game.. pls help me,0,0,False,False,1784386800
tnTPaLOaHz8,UgzjGQN1QAu5eK_8TBR4AaABAg,root,@Sandra-f3s3v,UCogon2eQzFePa1Hh45A8dqw,Est ce que ce serait possible de rester jusque a la mort,0,0,False,False,1784386800
tnTPaLOaHz8,UgwAwjKyTVWsTAdEbHJ4AaABAg,root,@Gollumollu-es7mu,UCc2qfpH_IF_yfVCWySkmqGg,Hi❤,0,0,False,False,1784386800
tnTPaLOaHz8,UgxZa8Xk2iCrelh1gEp4AaABAg,root,@vualydon01,UCb8e3KWels7H4UCxwt6-Omg,15:13 cris 🥀,0,0,False,False,1784419200
tnTPaLOaHz8,UgwbPUTkZ6qvyT_2xRV4AaABAg,root,@CheechoCheecho,UCc8ct3LG9PnEFF_YohamAXg,❤,0,0,False,False,1784419200
tnTPaLOaHz8,UgwJvrzsnLdHw-hazbx4AaABAg,root,@RameshYadav-u9v3p,UCzNDr4sSSeFMIpGXAMgmUrg,❤❤❤❤❤❤,0,0,False,False,1784419200
tnTPaLOaHz8,UgwNfJ-KuNrjxDeZgU94AaABAg,root,@SahiwalSajawal,UCPyYJbZUip2vuN58VWdBPQw,Please invite me Mr Bean🎉❤,0,0,False,False,1784419200
tnTPaLOaHz8,UgwSGOaFPejPF7EiwB14AaABAg,root,@MdMinarul-p1l7q,UC81JBXQAJOoReo42T-TKyfA,Bangladesh,0,0,False,False,1784419200
tnTPaLOaHz8,Ugz1D9Njxu_92AX2xx94AaABAg,root,@MdMinarul-p1l7q,UC81JBXQAJOoReo42T-TKyfA,hi,0,0,False,False,1784419200
tnTPaLOaHz8,UgwKDhCAK8cjOVskY0R4AaABAg,root,@shihabahmed.2.0,UCbTxF0o-A5d-womKyRwEO2g,Hi MrBeats I am from Bangladesh 🇧🇩🇧🇩🇧🇩,0,0,False,False,1784419200
tnTPaLOaHz8,UgzoNFLTh4hNx5D7zqp4AaABAg,root,@DipuStories-k6o,UCMM0MQLoKHc08_JEiOC2dmA,আমিও এই গেমগুলো খেলতে চাই বাংলাদেশ থেকে বলছি,0,0,False,False,1784419200
tnTPaLOaHz8,Ugybu5ZOzZ8IQn1AG3N4AaABAg,root,@becsingram1,UCzsGuOkqU2mn_H_liy8OprA,09 10 lil baby just be chillin in that creat with the money 💰,1,0,False,False,1784332800
tnTPaLOaHz8,UgyzdpqxgvS6w6t9vCN4AaABAg,root,@becsingram1,UCzsGuOkqU2mn_H_liy8OprA,"Why does everyone get so depressed on day
Like 50 or 70 and mr beast is richy rich
And bro does ten videos at the same time",1,0,False,False,1784332800
tnTPaLOaHz8,Ugw8rsbpuvaMlrWt2Zp4AaABAg,root,@RahulHok-p8k,UCaIZGN-83_BT9LCNQbHrAMw,Hi❤❤❤,0,0,False,False,1784332800
tnTPaLOaHz8,UgztymNrmZCuhAjiXqF4AaABAg,root,@AmangaliKushbanov,UCy2weVYvK8PbaNJGcwsDEPA,"7,6 млн лайк ❤",0,0,False,False,1784332800
tnTPaLOaHz8,Ugxn4cigfEttpaOwETl4AaABAg,root,@HaidarAli-m5k,UCQCOjZVo1FM8Iae07osBeuQ,Talking Tom on YouTube😢,0,0,False,False,1784332800
tnTPaLOaHz8,UgzFHaczrTYOL1xrLCp4AaABAg,root,@HaidarAli-m5k,UCQCOjZVo1FM8Iae07osBeuQ,Vegetable chocolate kitchen,0,0,False,False,1784332800
tnTPaLOaHz8,UgwXdVjKqazkTZwgOVZ4AaABAg,root,@azizroybangura5738,UCDXVaAxqdlSUriLjE3vLzoQ,I could do 100 days no hiccups. Praying for opportunities like this.,0,0,False,False,1784332800
tnTPaLOaHz8,Ugz8EvOj_EQ5cvRgwMV4AaABAg,root,@NuhSalim-t9l,UCiKBNQCeuVa2C0tpiIm9GKg,Ich bin auch dein größter Fan,0,0,False,False,1784332800
tnTPaLOaHz8,UgxrN9IWoKuidZQ-Ygh4AaABAg,root,@Ригина-я4ю,UCb4biSEaSZmCixmRoLdUrKg,Алек бачаи бе тарбия,0,0,False,False,1784332800
tnTPaLOaHz8,UgxuaqSpIbWpSx0jsGF4AaABAg,root,@donltoys,UCWIQfmWbuXlsvoDcYMLhmWA,I would've been in there so long my family would've forgot I even existed. I would've been like Will Smith in I Am Legend lol,0,0,False,False,1784332800
tnTPaLOaHz8,UgyGyvBasmkFEi7tcud4AaABAg,root,@AliAlso-o7h,UCjP0SmfjHAqIygbvLtcxK6Q,Hello MrBeast 🎉🎉,1,0,False,False,1784332800
tnTPaLOaHz8,Ugy7mpYf-HSHIBwEDax4AaABAg,root,@dagi-k3n,UCd9NWlTLisvVc-IAWbB3CWg,My name is dagim from ethiopia you have  Big fans from  ethiopia,0,0,False,False,1784246400
tnTPaLOaHz8,UgyNR9fnYopkh0GiN-l4AaABAg,root,@Garipmuz,UClumVC6yeL5ZIknbuF4F5iA,Hippo,0,0,False,False,1784246400
tnTPaLOaHz8,Ugybk3zg3E6h703FLQJ4AaABAg,root,@Abdo3xa,UC-P3Ty2uiNMReAz0cKWNQqg,هل يمكنني تصوير مثل هذا الفديو في فيديو,0,0,False,False,1784246400
tnTPaLOaHz8,UgwCO_wCg_-Jz9JGdfZ4AaABAg,root,@harzeeplays3131,UC9chTQlmguVdeAf8rZRC4Ug,"Man if the contestant were a filipino OFW like my father, He Would’ve stayed for over 2 years it’s so easy",0,0,False,False,1784246400
tnTPaLOaHz8,UgwaVylE3IHhYb5S05R4AaABAg,root,@Prem_200k_AP,UCyMseq0y5yegZYxkTgg_NkQ,Mujhe bhi laao apne challenge me please mr beast 😢,0,0,False,False,1784246400
tnTPaLOaHz8,Ugw4-eY8Sdrn1Oam-bB4AaABAg,root,@ParksideGambit,UC0j8pQ4jnpFPY6SFv648q6Q,Girls holds us back or he would’ve been in there forever,0,0,False,False,1784246400
tnTPaLOaHz8,Ugxga1eKZXSx2wHdIQ54AaABAg,root,@ruhitNeog,UCtUKX0iO8I950BUeQlCCE_A,Rohit ❤❤❤❤❤😂😂😂,0,0,False,False,1784246400
tnTPaLOaHz8,UgzVZFI2kM_jSnNYgI14AaABAg,root,@שמעוןכהן-פ1ה,UCMV98mmqeX4oosNX5fTWjcw,"I would have paid money for. ""Get the opportunity to stay in this.""",0,0,False,False,1784246400
tnTPaLOaHz8,Ugy1CmM-yXqBLWb-fK94AaABAg,root,@brightmt21,UCt6IqR-m8NsB-jwB0dtVxrg,I will comment on all Mr beasts posts  for the rest of my life until one-day he will get to reply to them 😅☺️ and buy me a car 😁,0,0,False,False,1784246400
tnTPaLOaHz8,UgzOT_lT1-QA6iL574B4AaABAg,root,@AlanFiser-s8s,UCBXd9dciHc_JKNMLiAMeOsA,😎🤣😂,0,0,False,False,1784246400
tnTPaLOaHz8,UgyqxMa5m54WHDPiZdV4AaABAg,root,@Mr.kalia_bhai_256,UCLk2Q0rpOF4vIF7waaz0d9A,Am your subscriber this type challenge offer me sir,0,0,False,False,1784246400
tnTPaLOaHz8,UgyJ5X8fQzStHKw-Lsh4AaABAg,root,@foridmusic99,UCgzK5G9aMZ5mN-YU6t7Grww,I also want to participate in the 100-day challenge. I am Bangladeshi.,0,0,False,False,1784160000
tnTPaLOaHz8,UgwhPfIAssVltVK55zp4AaABAg,root,@angel-dl8wv,UCTABCq54kwvEHGDolo7mJNA,I had never seen you guys build a home lifestyle at the grocery store,0,0,False,False,1784160000
tnTPaLOaHz8,UgxBNASW2DCZk0jTIXB4AaABAg,root,@sonnguyen-jy6ij,UCfXOE9ELs1N10B_gab2G5eg,Meeting you is the greatest wish of my life. I truly hope to have the chance to participate in your challenge someday.,0,0,False,False,1784160000
